run_key,seed_pair_index,seed_run_index,reference_seed,label_seed,scale,noise_fraction,noise_sigma,noise_realization,noise_seed,train_radial_rms,n_basis,n_affine_modes,n_diffusion_modes,regularization_strength,penalty_power,validation_selection_score,validation_observed_nrmse,validation_reduced_chi2,validation_latent_nrmse_radial,validation_hidden_nrmse_tangential,validation_hidden_nrmse_3d
seedpair01_ref20260815_label20260814_noise02000_rep007_seed2026083707,1,32,20260815,20260814,fiducial,0.2,54.65424997869445,7,2026083707,273.27124989347226,1795,3,1792,0.0001,2.0,1.7323393879126705,0.2595927738680081,1.7323393879126705,0.1633905487670552,0.6752859829892135,0.518023751783554
seedpair01_ref20260815_label20260814_noise02000_rep008_seed2026083708,1,33,20260815,20260814,fiducial,0.2,54.65424997869445,8,2026083708,273.27124989347226,2050,3,2047,0.0001,2.0,1.790035452542775,0.2603431062879588,1.790035452542775,0.1607659561164266,0.671265586500263,0.51471300082809
seedpair01_ref20260815_label20260814_noise02000_rep009_seed2026083709,1,34,20260815,20260814,fiducial,0.2,54.65424997869445,9,2026083709,273.27124989347226,1539,3,1536,0.0001,2.0,1.5209067933118583,0.2442045727146128,1.5209067933118583,0.169630244808926,0.6573721931779304,0.5057858643350407
seedpair01_ref20260815_label20260814_noise02000_rep010_seed2026083710,1,35,20260815,20260814,fiducial,0.2,54.65424997869445,10,2026083710,273.27124989347226,1539,3,1536,0.0001,2.0,1.5775083832579386,0.2490007143371877,1.5775083832579386,0.1630303229293306,0.6882287442183386,0.5274757757083336
seedpair01_ref20260815_label20260814_noise02000_rep011_seed2026083711,1,36,20260815,20260814,fiducial,0.2,54.65424997869445,11,2026083711,273.27124989347226,1795,3,1792,0.0001,2.0,1.7458091043020387,0.257801050598055,1.7458091043020387,0.1664105916615215,0.6685233868856594,0.5134868510165054
seedpair01_ref20260815_label20260814_noise04000_rep000_seed2026083700,1,37,20260815,20260814,fiducial,0.4,109.3084999573889,0,2026083700,273.27124989347226,1283,3,1280,0.0001,2.0,1.413994957248467,0.436573174278704,1.413994957248467,0.2538056777721421,0.7859313227839246,0.6130592810480733
seedpair01_ref20260815_label20260814_noise04000_rep001_seed2026083701,1,38,20260815,20260814,fiducial,0.4,109.3084999573889,1,2026083701,273.27124989347226,1795,3,1792,0.0001,2.0,1.4005116285422223,0.4362066249962119,1.4005116285422223,0.2300611774687668,0.7172932646267557,0.5592339188939852
seedpair01_ref20260815_label20260814_noise04000_rep002_seed2026083702,1,39,20260815,20260814,fiducial,0.4,109.3084999573889,2,2026083702,273.27124989347226,1027,3,1024,0.0001,2.0,1.4144191619056357,0.4439529344424668,1.4144191619056357,0.2285868804715048,0.7374746656363521,0.5735614214040696
seedpair01_ref20260815_label20260814_noise04000_rep003_seed2026083703,1,40,20260815,20260814,fiducial,0.4,109.3084999573889,3,2026083703,273.27124989347226,1795,3,1792,0.0001,2.0,1.2124354953981382,0.4044658865646879,1.2124354953981382,0.2277203341339697,0.7516368160726405,0.5836697903522284
seedpair01_ref20260815_label20260814_noise04000_rep004_seed2026083704,1,41,20260815,20260814,fiducial,0.4,109.3084999573889,4,2026083704,273.27124989347226,1539,3,1536,0.0001,2.0,1.2748527970252614,0.4237179971626401,1.2748527970252614,0.2302940696718345,0.6781673303093844,0.5310903790223568
seedpair01_ref20260815_label20260814_noise04000_rep005_seed2026083705,1,42,20260815,20260814,fiducial,0.4,109.3084999573889,5,2026083705,273.27124989347226,1283,3,1280,0.0001,2.0,1.2754571224633444,0.4181390972971681,1.2754571224633444,0.2299799933104433,0.7353587835999569,0.572274261054997
seedpair01_ref20260815_label20260814_noise04000_rep006_seed2026083706,1,43,20260815,20260814,fiducial,0.4,109.3084999573889,6,2026083706,273.27124989347226,1539,3,1536,0.0001,2.0,1.1910090658126349,0.4078512306162845,1.1910090658126349,0.2306312964361472,0.7444948810134212,0.5789983900174709
seedpair01_ref20260815_label20260814_noise04000_rep007_seed2026083707,1,44,20260815,20260814,fiducial,0.4,109.3084999573889,7,2026083707,273.27124989347226,1539,3,1536,0.0001,2.0,1.3612755153189275,0.4390357418445353,1.3612755153189275,0.2255983283280137,0.7474328923731871,0.5802608807668764
seedpair01_ref20260815_label20260814_noise04000_rep008_seed2026083708,1,45,20260815,20260814,fiducial,0.4,109.3084999573889,8,2026083708,273.27124989347226,1539,3,1536,0.0001,2.0,1.4245770348355529,0.4379060354032031,1.4245770348355529,0.2263037228469543,0.7559808173721516,0.5865795973800796
seedpair01_ref20260815_label20260814_noise04000_rep009_seed2026083709,1,46,20260815,20260814,fiducial,0.4,109.3084999573889,9,2026083709,273.27124989347226,1027,3,1024,0.0001,2.0,1.2016169226833324,0.4159642076527003,1.2016169226833324,0.2350213425079098,0.7238679126363239,0.5648754847034032
seedpair01_ref20260815_label20260814_noise04000_rep010_seed2026083710,1,47,20260815,20260814,fiducial,0.4,109.3084999573889,10,2026083710,273.27124989347226,1539,3,1536,0.0001,2.0,1.2493482156263953,0.4254926668655209,1.2493482156263953,0.2224159416284113,0.7676692688658691,0.5944219260949768
seedpair01_ref20260815_label20260814_noise04000_rep011_seed2026083711,1,48,20260815,20260814,fiducial,0.4,109.3084999573889,11,2026083711,273.27124989347226,1795,3,1792,0.0001,2.0,1.3732955548517674,0.4327366375990371,1.3732955548517674,0.2306091035999077,0.7349927830038223,0.5721202476036069
seedpair01_ref20260815_label20260814_noise08000_rep000_seed2026083700,1,49,20260815,20260814,fiducial,0.8,218.6169999147778,0,2026083700,273.27124989347226,387,3,384,0.0001,2.0,1.2052599191920903,0.6763798831023707,1.2052599191920903,0.3638539307153487,0.9959884430439576,0.7850109262588111
seedpair01_ref20260815_label20260814_noise08000_rep001_seed2026083701,1,50,20260815,20260814,fiducial,0.8,218.6169999147778,1,2026083701,273.27124989347226,771,3,768,0.0001,2.0,1.2536966000292142,0.6906223744854733,1.2536966000292142,0.36077658066752,0.9071090799289484,0.7211509191185965
seedpair01_ref20260815_label20260814_noise08000_rep002_seed2026083702,1,51,20260815,20260814,fiducial,0.8,218.6169999147778,2,2026083702,273.27124989347226,643,3,640,0.0001,2.0,1.2833567894255564,0.709124068361939,1.2833567894255564,0.3532804724693428,0.9222628631694376,0.7302896445509202
seedpair01_ref20260815_label20260814_noise08000_rep003_seed2026083703,1,52,20260815,20260814,fiducial,0.8,218.6169999147778,3,2026083703,273.27124989347226,387,3,384,0.0001,1.0,1.07623790400276,0.6447949053555243,1.07623790400276,0.3489839177009477,0.9637697613473654,0.7589914871476722
seedpair01_ref20260815_label20260814_noise08000_rep004_seed2026083704,1,53,20260815,20260814,fiducial,0.8,218.6169999147778,4,2026083704,273.27124989347226,514,3,511,0.0001,1.0,1.1337738921553178,0.6790099684790097,1.1337738921553178,0.3487627555566996,0.946391273038846,0.746535639509298
seedpair01_ref20260815_label20260814_noise08000_rep005_seed2026083705,1,54,20260815,20260814,fiducial,0.8,218.6169999147778,5,2026083705,273.27124989347226,387,3,384,0.0001,2.0,1.1446146651369262,0.6702712965226829,1.1446146651369262,0.3407897035005803,0.9564289152651114,0.7521057958019708
seedpair01_ref20260815_label20260814_noise08000_rep006_seed2026083706,1,55,20260815,20260814,fiducial,0.8,218.6169999147778,6,2026083706,273.27124989347226,514,3,511,0.0001,1.0,1.061284155782998,0.6554365067380057,1.061284155782998,0.3519729970033462,0.9410557491932742,0.7433910796538693
seedpair01_ref20260815_label20260814_noise08000_rep007_seed2026083707,1,56,20260815,20260814,fiducial,0.8,218.6169999147778,7,2026083707,273.27124989347226,387,3,384,0.0001,1.0,1.1837347670204743,0.6939733365937729,1.1837347670204743,0.3313579682788239,0.951588360358554,0.7467886708079401
seedpair01_ref20260815_label20260814_noise08000_rep008_seed2026083708,1,57,20260815,20260814,fiducial,0.8,218.6169999147778,8,2026083708,273.27124989347226,387,3,384,0.0001,1.0,1.2546384449755597,0.6872759366831854,1.2546384449755597,0.3530636217609758,0.9340298697067566,0.7386142275142069
seedpair01_ref20260815_label20260814_noise08000_rep009_seed2026083709,1,58,20260815,20260814,fiducial,0.8,218.6169999147778,9,2026083709,273.27124989347226,514,3,511,0.0001,1.0,1.1087061537060494,0.6820511336872445,1.1087061537060494,0.3725013934785483,0.9513279852987068,0.7550318548846451
seedpair01_ref20260815_label20260814_noise08000_rep010_seed2026083710,1,59,20260815,20260814,fiducial,0.8,218.6169999147778,10,2026083710,273.27124989347226,387,3,384,0.0001,1.0,1.1063440654740082,0.6865027368612022,1.1063440654740082,0.338789757642833,0.9466573321031402,0.7447158113320282
seedpair01_ref20260815_label20260814_noise08000_rep011_seed2026083711,1,60,20260815,20260814,fiducial,0.8,218.6169999147778,11,2026083711,273.27124989347226,259,3,256,0.0001,2.0,1.2068218704773557,0.6833686643032633,1.2068218704773557,0.3694590676439431,0.8594801713043496,0.6895426632829366
seedpair02_ref20260825_label20260824_noise00000_rep000_seed2026084700,2,0,20260825,20260824,fiducial,0.0,0.0,0,2026084700,264.593090487359,1539,3,1536,1e-06,2.0,0.1181564955685771,0.1181564955685771,,0.1181564955685772,0.683377207254157,0.5209761153903775
seedpair02_ref20260825_label20260824_noise00500_rep000_seed2026084700,2,1,20260825,20260824,fiducial,0.05,13.229654524367952,0,2026084700,264.593090487359,2050,3,2047,0.0001,2.0,7.296146122935593,0.1323083914251875,7.296146122935593,0.1249457826964086,0.5757127723448525,0.4416935457191883
seedpair02_ref20260825_label20260824_noise00500_rep001_seed2026084701,2,2,20260825,20260824,fiducial,0.05,13.229654524367952,1,2026084701,264.593090487359,1795,3,1792,0.0001,2.0,7.380484087035453,0.132918649586732,7.380484087035453,0.1240219878867308,0.5779629573360211,0.4432483933003618
seedpair02_ref20260825_label20260824_noise00500_rep002_seed2026084702,2,3,20260825,20260824,fiducial,0.05,13.229654524367952,2,2026084702,264.593090487359,1795,3,1792,0.0001,2.0,7.173902133226166,0.1314035399256752,7.173902133226166,0.1236832385573307,0.5728419704186815,0.4394131282711347
seedpair02_ref20260825_label20260824_noise00500_rep003_seed2026084703,2,4,20260825,20260824,fiducial,0.05,13.229654524367952,3,2026084703,264.593090487359,1795,3,1792,0.0001,2.0,7.288528354665344,0.1322818307734324,7.288528354665344,0.1240648367038275,0.5749619208146408,0.4410300429296921
seedpair02_ref20260825_label20260824_noise00500_rep004_seed2026084704,2,5,20260825,20260824,fiducial,0.05,13.229654524367952,4,2026084704,264.593090487359,2050,3,2047,0.0001,2.0,7.514065737495876,0.1339041293702987,7.514065737495876,0.1248450195006938,0.5740248749162957,0.4404310356855146
seedpair02_ref20260825_label20260824_noise00500_rep005_seed2026084705,2,6,20260825,20260824,fiducial,0.05,13.229654524367952,5,2026084705,264.593090487359,1539,3,1536,1e-06,2.0,7.724245981756776,0.1362161829157688,7.724245981756776,0.1263646968528997,0.7050981766282464,0.5379789586390166
seedpair02_ref20260825_label20260824_noise00500_rep006_seed2026084706,2,7,20260825,20260824,fiducial,0.05,13.229654524367952,6,2026084706,264.593090487359,1539,3,1536,1e-06,2.0,7.0489591370797,0.1298997912455594,7.0489591370797,0.1212263588434977,0.7058152460499272,0.538002846563576
seedpair02_ref20260825_label20260824_noise00500_rep007_seed2026084707,2,8,20260825,20260824,fiducial,0.05,13.229654524367952,7,2026084707,264.593090487359,2050,3,2047,0.0001,2.0,7.335152161674705,0.1326637632297943,7.335152161674705,0.1251292155925465,0.5768348954121201,0.4425471137105845
seedpair02_ref20260825_label20260824_noise00500_rep008_seed2026084708,2,9,20260825,20260824,fiducial,0.05,13.229654524367952,8,2026084708,264.593090487359,2050,3,2047,0.0001,2.0,7.101682653430746,0.1306666906850301,7.101682653430746,0.1228250608912503,0.5729413878942106,0.4393828636165394
seedpair02_ref20260825_label20260824_noise00500_rep009_seed2026084709,2,10,20260825,20260824,fiducial,0.05,13.229654524367952,9,2026084709,264.593090487359,2050,3,2047,0.0001,2.0,7.02055143952432,0.1293755378975069,7.02055143952432,0.1218060994893755,0.5725186724440806,0.4389470617933774
seedpair02_ref20260825_label20260824_noise00500_rep010_seed2026084710,2,11,20260825,20260824,fiducial,0.05,13.229654524367952,10,2026084710,264.593090487359,1795,3,1792,0.0001,2.0,7.558421836385038,0.1348124843516294,7.558421836385038,0.1235969027814944,0.5722255798176172,0.4389459920702535
seedpair02_ref20260825_label20260824_noise00500_rep011_seed2026084711,2,12,20260825,20260824,fiducial,0.05,13.229654524367952,11,2026084711,264.593090487359,2050,3,2047,0.0001,2.0,7.800081497406317,0.1364686090621669,7.800081497406317,0.124893247522675,0.5780488082075546,0.4434175955251141
seedpair02_ref20260825_label20260824_noise01000_rep000_seed2026084700,2,13,20260825,20260824,fiducial,0.1,26.459309048735904,0,2026084700,264.593090487359,1795,3,1792,0.0001,2.0,2.657676171521137,0.1592761572322895,2.657676171521137,0.1316059762831679,0.5836588601860198,0.4484039664239638
seedpair02_ref20260825_label20260824_noise01000_rep001_seed2026084701,2,14,20260825,20260824,fiducial,0.1,26.459309048735904,1,2026084701,264.593090487359,1795,3,1792,0.0001,2.0,2.7529117709976587,0.1617085020025691,2.7529117709976587,0.1294402388531904,0.5858306995676684,0.4497392994187508
seedpair02_ref20260825_label20260824_noise01000_rep002_seed2026084702,2,15,20260825,20260824,fiducial,0.1,26.459309048735904,2,2026084702,264.593090487359,1795,3,1792,0.0001,2.0,2.6687185670938485,0.1600776310286249,2.6687185670938485,0.1288195319297809,0.5751738413880992,0.4417749491092825
seedpair02_ref20260825_label20260824_noise01000_rep003_seed2026084703,2,16,20260825,20260824,fiducial,0.1,26.459309048735904,3,2026084703,264.593090487359,1795,3,1792,0.0001,2.0,2.664152321424824,0.1595570711580401,2.664152321424824,0.1294829080132617,0.579789706842122,0.4452736987960646
seedpair02_ref20260825_label20260824_noise01000_rep004_seed2026084704,2,17,20260825,20260824,fiducial,0.1,26.459309048735904,4,2026084704,264.593090487359,1795,3,1792,0.0001,2.0,2.775737505812473,0.1618828353519929,2.775737505812473,0.1314264155748542,0.5795906493082768,0.4453722421929951
seedpair02_ref20260825_label20260824_noise01000_rep005_seed2026084705,2,18,20260825,20260824,fiducial,0.1,26.459309048735904,5,2026084705,264.593090487359,2050,3,2047,0.0001,2.0,2.990759402193106,0.1691445325338084,2.990759402193106,0.1344982264118821,0.5843214644926232,0.4492640458951285
seedpair02_ref20260825_label20260824_noise01000_rep006_seed2026084706,2,19,20260825,20260824,fiducial,0.1,26.459309048735904,6,2026084706,264.593090487359,1795,3,1792,0.0001,2.0,2.8603924867213104,0.1648298435398551,2.8603924867213104,0.1320614837427051,0.583115250674322,0.4480597345292595
seedpair02_ref20260825_label20260824_noise01000_rep007_seed2026084707,2,20,20260825,20260824,fiducial,0.1,26.459309048735904,7,2026084707,264.593090487359,2050,3,2047,0.0001,2.0,2.698858520819357,0.1605100038767807,2.698858520819357,0.1316174789656287,0.5847236628929653,0.4491930749647074
seedpair02_ref20260825_label20260824_noise01000_rep008_seed2026084708,2,21,20260825,20260824,fiducial,0.1,26.459309048735904,8,2026084708,264.593090487359,1795,3,1792,0.0001,2.0,2.5787901725959617,0.1572105323647566,2.5787901725959617,0.1276208972220699,0.5779513713622689,0.4436806409655558
seedpair02_ref20260825_label20260824_noise01000_rep009_seed2026084709,2,22,20260825,20260824,fiducial,0.1,26.459309048735904,9,2026084709,264.593090487359,2050,3,2047,0.0001,2.0,2.501130063779743,0.1535618911669104,2.501130063779743,0.1251933564909427,0.576330495974871,0.442181338991636
seedpair02_ref20260825_label20260824_noise01000_rep010_seed2026084710,2,23,20260825,20260824,fiducial,0.1,26.459309048735904,10,2026084710,264.593090487359,1795,3,1792,0.0001,2.0,2.852160698102172,0.1653170160872255,2.852160698102172,0.128719065080332,0.5748868143561324,0.4415499373534547
seedpair02_ref20260825_label20260824_noise01000_rep011_seed2026084711,2,24,20260825,20260824,fiducial,0.1,26.459309048735904,11,2026084711,264.593090487359,2050,3,2047,0.0001,2.0,3.013574209062625,0.1687222077445955,3.013574209062625,0.1311244186907344,0.587453725337643,0.4511508066014749
seedpair02_ref20260825_label20260824_noise02000_rep000_seed2026084700,2,25,20260825,20260824,fiducial,0.2,52.91861809747181,0,2026084700,264.593090487359,1795,3,1792,0.0001,2.0,1.508090459899208,0.2370848398636239,1.508090459899208,0.1533001483851863,0.6047582661258437,0.4668876085388253
seedpair02_ref20260825_label20260824_noise02000_rep001_seed2026084701,2,26,20260825,20260824,fiducial,0.2,52.91861809747181,1,2026084701,264.593090487359,1795,3,1792,0.0001,2.0,1.61153627011203,0.2437515736761903,1.61153627011203,0.1500710997087494,0.6097269442133412,0.4700960975654503
seedpair02_ref20260825_label20260824_noise02000_rep002_seed2026084702,2,27,20260825,20260824,fiducial,0.2,52.91861809747181,2,2026084702,264.593090487359,1795,3,1792,0.0001,2.0,1.588537441160954,0.244529047818136,1.588537441160954,0.1490999431119578,0.5870920182582026,0.4532882936828852
seedpair02_ref20260825_label20260824_noise02000_rep003_seed2026084703,2,28,20260825,20260824,fiducial,0.2,52.91861809747181,3,2026084703,264.593090487359,1795,3,1792,0.0001,2.0,1.5243749619378295,0.2385272553717836,1.5243749619378295,0.1500086042573039,0.5976601688672702,0.4611971731350157
seedpair02_ref20260825_label20260824_noise02000_rep004_seed2026084704,2,29,20260825,20260824,fiducial,0.2,52.91861809747181,4,2026084704,264.593090487359,1795,3,1792,0.0001,2.0,1.5783592204301808,0.2398858258735537,1.5783592204301808,0.1540840809712795,0.5972393892498831,0.4614673869132111
seedpair02_ref20260825_label20260824_noise02000_rep005_seed2026084705,2,30,20260825,20260824,fiducial,0.2,52.91861809747181,5,2026084705,264.593090487359,2050,3,2047,0.0001,2.0,1.7362259690057524,0.2548067838588603,1.7362259690057524,0.1596641949829508,0.6109770600979181,0.4723773152670975
seedpair02_ref20260825_label20260824_noise02000_rep006_seed2026084706,2,31,20260825,20260824,fiducial,0.2,52.91861809747181,6,2026084706,264.593090487359,1795,3,1792,0.0001,2.0,1.68408543412377,0.2491213216051939,1.68408543412377,0.1566927641261634,0.607674268925605,0.4695180513020294
seedpair02_ref20260825_label20260824_noise02000_rep007_seed2026084707,2,32,20260825,20260824,fiducial,0.2,52.91861809747181,7,2026084707,264.593090487359,1795,3,1792,0.0001,2.0,1.5462354780499723,0.2400737522369072,1.5462354780499723,0.1534801261812784,0.6115037829397107,0.4718794526393433
seedpair02_ref20260825_label20260824_noise02000_rep008_seed2026084708,2,33,20260825,20260824,fiducial,0.2,52.91861809747181,8,2026084708,264.593090487359,1795,3,1792,0.0001,2.0,1.4887106768488017,0.2364653141946375,1.4887106768488017,0.1475531247107959,0.5941494850659306,0.4582681253827148
seedpair02_ref20260825_label20260824_noise02000_rep009_seed2026084709,2,34,20260825,20260824,fiducial,0.2,52.91861809747181,9,2026084709,264.593090487359,2050,3,2047,0.0001,2.0,1.412915988658961,0.2268266298802933,1.412915988658961,0.1426732086184376,0.593309258777725,0.4569805746618864
seedpair02_ref20260825_label20260824_noise02000_rep010_seed2026084710,2,35,20260825,20260824,fiducial,0.2,52.91861809747181,10,2026084710,264.593090487359,1795,3,1792,0.0001,2.0,1.6714407860940004,0.2502756185485804,1.6714407860940004,0.1491520749774592,0.5902058267479954,0.4555877884972459
seedpair02_ref20260825_label20260824_noise02000_rep011_seed2026084711,2,36,20260825,20260824,fiducial,0.2,52.91861809747181,11,2026084711,264.593090487359,2050,3,2047,0.0001,2.0,1.7918171776422842,0.2554312751999343,1.7918171776422842,0.1529192114517102,0.6154541043015801,0.4747108597586449
seedpair02_ref20260825_label20260824_noise04000_rep000_seed2026084700,2,37,20260825,20260824,fiducial,0.4,105.8372361949436,0,2026084700,264.593090487359,1539,3,1536,0.0001,2.0,1.2247196474093585,0.4072256759104184,1.2247196474093585,0.2165148108158006,0.6862178388971448,0.536505611130095
seedpair02_ref20260825_label20260824_noise04000_rep001_seed2026084701,2,38,20260825,20260824,fiducial,0.4,105.8372361949436,1,2026084701,264.593090487359,1539,3,1536,0.0001,2.0,1.322932303728482,0.4180844218530377,1.322932303728482,0.2126465654041547,0.6912382100221476,0.5394918112085658
seedpair02_ref20260825_label20260824_noise04000_rep002_seed2026084702,2,39,20260825,20260824,fiducial,0.4,105.8372361949436,2,2026084702,264.593090487359,1027,3,1024,0.0001,2.0,1.2978680212899698,0.4217082578249848,1.2978680212899698,0.2222256844399303,0.6416005506887612,0.5052257429513929
seedpair02_ref20260825_label20260824_noise04000_rep003_seed2026084703,2,40,20260825,20260824,fiducial,0.4,105.8372361949436,3,2026084703,264.593090487359,1539,3,1536,0.0001,2.0,1.2369930926403256,0.4092291538214228,1.2369930926403256,0.2117475778486104,0.671039001741202,0.5246421723086103
seedpair02_ref20260825_label20260824_noise04000_rep004_seed2026084704,2,41,20260825,20260824,fiducial,0.4,105.8372361949436,4,2026084704,264.593090487359,1283,3,1280,0.0001,2.0,1.2627962791810905,0.4048807251523808,1.2627962791810905,0.2164495231879291,0.6719015544049666,0.5260958926557394
seedpair02_ref20260825_label20260824_noise04000_rep005_seed2026084705,2,42,20260825,20260824,fiducial,0.4,105.8372361949436,5,2026084705,264.593090487359,1539,3,1536,0.0001,2.0,1.3986068175688622,0.4357709343952721,1.3986068175688622,0.2275793406488394,0.7040772450322009,0.5514253329568967
seedpair02_ref20260825_label20260824_noise04000_rep006_seed2026084706,2,43,20260825,20260824,fiducial,0.4,105.8372361949436,6,2026084706,264.593090487359,1539,3,1536,0.0001,2.0,1.3829214569966626,0.4270312072770311,1.3829214569966626,0.2296364236584651,0.7030088338241732,0.5510187147776886
seedpair02_ref20260825_label20260824_noise04000_rep007_seed2026084707,2,44,20260825,20260824,fiducial,0.4,105.8372361949436,7,2026084707,264.593090487359,1539,3,1536,0.0001,2.0,1.254064494480576,0.4120793618911054,1.254064494480576,0.2191020152885301,0.6995949390320821,0.5466806024329554
seedpair02_ref20260825_label20260824_noise04000_rep008_seed2026084708,2,45,20260825,20260824,fiducial,0.4,105.8372361949436,8,2026084708,264.593090487359,1795,3,1792,0.0001,2.0,1.2367735932585375,0.4119770735142115,1.2367735932585375,0.2130237324946861,0.6563307839293665,0.5141874956793059
seedpair02_ref20260825_label20260824_noise04000_rep009_seed2026084709,2,46,20260825,20260824,fiducial,0.4,105.8372361949436,9,2026084709,264.593090487359,1795,3,1792,0.0001,2.0,1.1576741236036825,0.3882151295823398,1.1576741236036825,0.2042134528016148,0.665169653692383,0.5190757265890087
seedpair02_ref20260825_label20260824_noise04000_rep010_seed2026084710,2,47,20260825,20260824,fiducial,0.4,105.8372361949436,10,2026084710,264.593090487359,1283,3,1280,0.0001,2.0,1.358270541255402,0.4293960416120843,1.358270541255402,0.2105843954253612,0.6638792884537519,0.5192359032128244
seedpair02_ref20260825_label20260824_noise04000_rep011_seed2026084711,2,48,20260825,20260824,fiducial,0.4,105.8372361949436,11,2026084711,264.593090487359,1283,3,1280,0.0001,2.0,1.4653323762093438,0.4338615515403707,1.4653323762093438,0.2137232965523113,0.7077017865195089,0.5516683465049631
seedpair02_ref20260825_label20260824_noise08000_rep000_seed2026084700,2,49,20260825,20260824,fiducial,0.8,211.67447238988723,0,2026084700,264.593090487359,259,3,256,0.0001,1.0,1.0869947499576802,0.6537715334322505,1.0869947499576802,0.3642481649384427,0.8788503063651794,0.7044185938812768
seedpair02_ref20260825_label20260824_noise08000_rep001_seed2026084701,2,50,20260825,20260824,fiducial,0.8,211.67447238988723,1,2026084701,264.593090487359,387,3,384,0.0001,2.0,1.2246170654049406,0.6770844807362243,1.2246170654049406,0.3350478892064961,0.9056890866097674,0.717361571379976
seedpair02_ref20260825_label20260824_noise08000_rep002_seed2026084702,2,51,20260825,20260824,fiducial,0.8,211.67447238988723,2,2026084702,264.593090487359,514,3,511,0.0001,2.0,1.1965185440112238,0.6858080057310959,1.1965185440112238,0.3207980789703226,0.8668751601839592,0.6866405107183398
seedpair02_ref20260825_label20260824_noise08000_rep003_seed2026084703,2,52,20260825,20260824,fiducial,0.8,211.67447238988723,3,2026084703,264.593090487359,387,3,384,0.0001,2.0,1.1184534370110135,0.6605239259300654,1.1184534370110135,0.3374723464449241,0.9212706296624968,0.7290326893397435
seedpair02_ref20260825_label20260824_noise08000_rep004_seed2026084704,2,53,20260825,20260824,fiducial,0.8,211.67447238988723,4,2026084704,264.593090487359,643,3,640,0.0001,2.0,1.150991623255276,0.6503666807797771,1.150991623255276,0.3463830196463163,0.8931426316342975,0.7107157040750253
seedpair02_ref20260825_label20260824_noise08000_rep005_seed2026084705,2,54,20260825,20260824,fiducial,0.8,211.67447238988723,5,2026084705,264.593090487359,514,3,511,0.0001,2.0,1.2482317379414785,0.6986594355732862,1.2482317379414785,0.3402511008239367,0.943900889281174,0.7458474142298208
seedpair02_ref20260825_label20260824_noise08000_rep006_seed2026084706,2,55,20260825,20260824,fiducial,0.8,211.67447238988723,6,2026084706,264.593090487359,514,3,511,0.0001,2.0,1.2660273831996822,0.6863113103285505,1.2660273831996822,0.3545635819031454,0.9192990738466372,0.7311174900865932
seedpair02_ref20260825_label20260824_noise08000_rep007_seed2026084707,2,56,20260825,20260824,fiducial,0.8,211.67447238988723,7,2026084707,264.593090487359,643,3,640,0.0001,2.0,1.102509107630814,0.6583136198696774,1.102509107630814,0.3291092230708896,0.8993433950359828,0.7116148228215949
seedpair02_ref20260825_label20260824_noise08000_rep008_seed2026084708,2,57,20260825,20260824,fiducial,0.8,211.67447238988723,8,2026084708,264.593090487359,643,3,640,0.0001,2.0,1.127231636563512,0.6716792788574525,1.127231636563512,0.3382877213668356,0.8942007593706878,0.7097877859579027
seedpair02_ref20260825_label20260824_noise08000_rep009_seed2026084709,2,58,20260825,20260824,fiducial,0.8,211.67447238988723,9,2026084709,264.593090487359,643,3,640,0.0001,2.0,1.0706243756979068,0.6330555300330681,1.0706243756979068,0.3312669566880628,0.8860571728047599,0.702517289310615
seedpair02_ref20260825_label20260824_noise08000_rep010_seed2026084710,2,59,20260825,20260824,fiducial,0.8,211.67447238988723,10,2026084710,264.593090487359,514,3,511,0.0001,1.0,1.221579316864015,0.6870178986678116,1.221579316864015,0.3211254345834525,0.9309118069488932,0.7327950765110393
seedpair02_ref20260825_label20260824_noise08000_rep011_seed2026084711,2,60,20260825,20260824,fiducial,0.8,211.67447238988723,11,2026084711,264.593090487359,771,3,768,0.0001,2.0,1.3368870305934613,0.6878413281757251,1.3368870305934613,0.3428202576153866,0.9498794004244812,0.7506530815488608
seedpair03_ref20260905_label20260904_noise00000_rep000_seed2026085700,3,0,20260905,20260904,fiducial,0.0,0.0,0,2026085700,264.2763094307063,2050,3,2047,1e-06,2.0,0.1248084787605749,0.1248084787605749,,0.1248084787605749,0.6618541346646934,0.5078672597361187
seedpair03_ref20260905_label20260904_noise00500_rep000_seed2026085700,3,1,20260905,20260904,fiducial,0.05,13.213815471535316,0,2026085700,264.2763094307063,1795,3,1792,1e-06,2.0,7.867126373010009,0.1409785770195206,7.867126373010009,0.1329494004296383,0.6898633428500168,0.5296626208558719
seedpair03_ref20260905_label20260904_noise00500_rep001_seed2026085701,3,2,20260905,20260904,fiducial,0.05,13.213815471535316,1,2026085701,264.2763094307063,2050,3,2047,1e-06,2.0,7.757814197493606,0.1402518542247574,7.757814197493606,0.1305495787167275,0.6785094007524481,0.5209226635092078
seedpair03_ref20260905_label20260904_noise00500_rep002_seed2026085702,3,3,20260905,20260904,fiducial,0.05,13.213815471535316,2,2026085702,264.2763094307063,2050,3,2047,1e-06,2.0,7.867217967043389,0.1412066469192798,7.867217967043389,0.1341552652656281,0.699979992379738,0.5373505865835954
seedpair03_ref20260905_label20260904_noise00500_rep003_seed2026085703,3,4,20260905,20260904,fiducial,0.05,13.213815471535316,3,2026085703,264.2763094307063,1795,3,1792,1e-06,2.0,8.494367992596343,0.1471240969582642,8.494367992596343,0.1397047231894605,0.6889785503892328,0.5297432638360331
